,artist,track,date,chart,spotify_query,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
59,Roddy Ricch Featuring A Boogie Wit da Hoodie,Tip Toe,2020-01-01,rap-song,Roddy+Ricch+Tip+Toe,0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,audio_features,6ztvsy3C6hPjVg9j4x1XKJ,spotify:track:6ztvsy3C6hPjVg9j4x1XKJ,https://api.spotify.com/v1/tracks/6ztvsy3C6hPjVg9j4x1XKJ,https://api.spotify.com/v1/audio-analysis/6ztvsy3C6hPjVg9j4x1XKJ,185806,3
60,NLE Choppa,Camelot,2020-01-01,rap-song,NLE+Choppa+Camelot,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.762,175.041,audio_features,4sWuPniHClkInYAnzXAYUF,spotify:track:4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/tracks/4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/audio-analysis/4sWuPniHClkInYAnzXAYUF,148759,4
61,Don Toliver,No Idea,2020-01-01,rap-song,Don+Toliver+No+Idea,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,audio_features,7AzlLxHn24DxjgQX73F9fU,spotify:track:7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/tracks/7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/audio-analysis/7AzlLxHn24DxjgQX73F9fU,154424,4
62,YNW Melly & 9lokknine,223's,2020-01-01,rap-song,YNW+Melly+223's,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,audio_features,4sjiIpEv617LDXaidKioOI,spotify:track:4sjiIpEv617LDXaidKioOI,https://api.spotify.com/v1/tracks/4sjiIpEv617LDXaidKioOI,https://api.spotify.com/v1/audio-analysis/4sjiIpEv617LDXaidKioOI,176640,4
63,Trippie Redd Featuring DaBaby,Death,2020-01-01,rap-song,Trippie+Redd+Death,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,audio_features,6YfTl5YupXOQBKiJJLrxcw,spotify:track:6YfTl5YupXOQBKiJJLrxcw,https://api.spotify.com/v1/tracks/6YfTl5YupXOQBKiJJLrxcw,https://api.spotify.com/v1/audio-analysis/6YfTl5YupXOQBKiJJLrxcw,172196,4
64,Juice WRLD,Let Me Know (I Wonder Why Freestyle),2020-01-01,rap-song,Juice+WRLD+Let+Me+Know,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,audio_features,3wwo0bJvDSorOpNfzEkfXx,spotify:track:3wwo0bJvDSorOpNfzEkfXx,https://api.spotify.com/v1/tracks/3wwo0bJvDSorOpNfzEkfXx,https://api.spotify.com/v1/audio-analysis/3wwo0bJvDSorOpNfzEkfXx,215381,4
65,Roddy Ricch & Gunna,Start Wit Me,2020-01-01,rap-song,Roddy+Ricch+Start+Wit+Me,0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,audio_features,7A20WnLkjtZU2d7hIB6Ziu,spotify:track:7A20WnLkjtZU2d7hIB6Ziu,https://api.spotify.com/v1/tracks/7A20WnLkjtZU2d7hIB6Ziu,https://api.spotify.com/v1/audio-analysis/7A20WnLkjtZU2d7hIB6Ziu,158692,4
66,DaBaby,VIBEZ,2020-01-01,rap-song,DaBaby+VIBEZ,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,audio_features,0fySG6A6qLE8IvDpayb5bM,spotify:track:0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/tracks/0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/audio-analysis/0fySG6A6qLE8IvDpayb5bM,144935,4
67,Lil Baby & DaBaby,Baby,2020-01-01,rap-song,Lil+Baby+Baby,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,audio_features,5MPPttjfGap2C6j6eKcO6J,spotify:track:5MPPttjfGap2C6j6eKcO6J,https://api.spotify.com/v1/tracks/5MPPttjfGap2C6j6eKcO6J,https://api.spotify.com/v1/audio-analysis/5MPPttjfGap2C6j6eKcO6J,142417,4
68,Juice WRLD,Robbery,2020-01-01,rap-song,Juice+WRLD+Robbery,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,audio_features,6Hj9jySrnFppAI0sEMCZpJ,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,240051,5
69,Lizzo,Truth Hurts,2019-12-01,rap-song,Lizzo+Truth+Hurts,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,audio_features,3HWzoMvoF3TQfYg4UPszDq,spotify:track:3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/tracks/3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/audio-analysis/3HWzoMvoF3TQfYg4UPszDq,173325,4
70,Post Malone Featuring Young Thug,Goodbyes,2019-12-01,rap-song,Post+Malone+Goodbyes,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853,4
71,Drake Featuring Rick Ross,Money In The Grave,2019-12-01,rap-song,Drake+Money+In+The+Grave,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,audio_features,5ry2OE6R2zPQFDO85XkgRb,spotify:track:5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,205427,4
72,Trippie Redd,Who Needs Love,2019-12-01,rap-song,Trippie+Redd+Who+Needs+Love,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,audio_features,2ktxr00GpTtbMNeBjNeY8D,spotify:track:2ktxr00GpTtbMNeBjNeY8D,https://api.spotify.com/v1/tracks/2ktxr00GpTtbMNeBjNeY8D,https://api.spotify.com/v1/audio-analysis/2ktxr00GpTtbMNeBjNeY8D,158532,4
73,Trippie Redd Featuring Juice WRLD & YNW Melly,6 Kiss,2019-12-01,rap-song,Trippie+Redd+6+Kiss,0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.229,142.048,audio_features,7tgjDlQsMR8RvkdlNCJA58,spotify:track:7tgjDlQsMR8RvkdlNCJA58,https://api.spotify.com/v1/tracks/7tgjDlQsMR8RvkdlNCJA58,https://api.spotify.com/v1/audio-analysis/7tgjDlQsMR8RvkdlNCJA58,199437,4
74,NF,Time,2019-12-01,rap-song,NF+Time,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.049,audio_features,6MxMqCgqmekcr0VwSU7AVH,spotify:track:6MxMqCgqmekcr0VwSU7AVH,https://api.spotify.com/v1/tracks/6MxMqCgqmekcr0VwSU7AVH,https://api.spotify.com/v1/audio-analysis/6MxMqCgqmekcr0VwSU7AVH,240429,4
75,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,2019-11-01,rap-song,Lil+Nas+X+Old+Town+Road,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,2YpeDb67231RjR0MgVLzsG,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067,4
76,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",Hot Girl Summer,2019-11-01,rap-song,"Megan+Thee+Stallion,+Nicki+Minaj+Hot+Girl+Summer",0.571,0.985,0,-8.473,1,0.0468,0.752,0.742,0.116,0.763,198.008,audio_features,0hUsqk1U8iMAhFQp7aEqah,spotify:track:0hUsqk1U8iMAhFQp7aEqah,https://api.spotify.com/v1/tracks/0hUsqk1U8iMAhFQp7aEqah,https://api.spotify.com/v1/audio-analysis/0hUsqk1U8iMAhFQp7aEqah,194385,4
77,Saweetie,My Type,2019-11-01,rap-song,Saweetie+My+Type,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,audio_features,5KBARWIxeMGkvUax9VtVC9,spotify:track:5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/tracks/5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/audio-analysis/5KBARWIxeMGkvUax9VtVC9,126446,4
78,YoungBoy Never Broke Again,Self Control,2019-11-01,rap-song,YoungBoy+Never+Broke+Again+Self+Control,0.82,0.697,6,-7.296,0,0.378,0.0349,0.0,0.197,0.629,154.992,audio_features,4vSoyDfL0uZyUoWu5NNNsQ,spotify:track:4vSoyDfL0uZyUoWu5NNNsQ,https://api.spotify.com/v1/tracks/4vSoyDfL0uZyUoWu5NNNsQ,https://api.spotify.com/v1/audio-analysis/4vSoyDfL0uZyUoWu5NNNsQ,185866,4
79,Megan Thee Stallion Featuring DaBaby,Cash Shit,2019-11-01,rap-song,Megan+Thee+Stallion+Cash+Shit,0.921,0.635,1,-4.904,1,0.416,0.0218,0.0,0.0946,0.549,130.028,audio_features,2rMAtCaTj16NptyVfEIeAC,spotify:track:2rMAtCaTj16NptyVfEIeAC,https://api.spotify.com/v1/tracks/2rMAtCaTj16NptyVfEIeAC,https://api.spotify.com/v1/audio-analysis/2rMAtCaTj16NptyVfEIeAC,192540,4
80,DaBaby Featuring Offset,Baby Sitter,2019-11-01,rap-song,DaBaby+Baby+Sitter,0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.394,92.506,audio_features,7f1zjZG77S891Uv4O68yfk,spotify:track:7f1zjZG77S891Uv4O68yfk,https://api.spotify.com/v1/tracks/7f1zjZG77S891Uv4O68yfk,https://api.spotify.com/v1/audio-analysis/7f1zjZG77S891Uv4O68yfk,157693,4
81,YoungBoy Never Broke Again,Make No Sense,2019-11-01,rap-song,YoungBoy+Never+Broke+Again+Make+No+Sense,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,0.962,154.904,audio_features,6klLvorLoo1sxvZcjJIY8I,spotify:track:6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/tracks/6klLvorLoo1sxvZcjJIY8I,https://api.spotify.com/v1/audio-analysis/6klLvorLoo1sxvZcjJIY8I,148630,4
82,YoungBoy Never Broke Again,Lonely Child,2019-11-01,rap-song,YoungBoy+Never+Broke+Again+Lonely+Child,0.584,0.688,6,-4.427,0,0.431,0.294,0.0,0.097,0.628,94.971,audio_features,6xqZi5JTTk6XIMLvy7w5JJ,spotify:track:6xqZi5JTTk6XIMLvy7w5JJ,https://api.spotify.com/v1/tracks/6xqZi5JTTk6XIMLvy7w5JJ,https://api.spotify.com/v1/audio-analysis/6xqZi5JTTk6XIMLvy7w5JJ,217659,5
83,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),2019-10-01,rap-song,Post+Malone+Sunflower,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4
84,DaBaby,INTRO,2019-10-01,rap-song,DaBaby+INTRO,0.862,0.685,0,-7.699,0,0.242,0.0342,0.0,0.204,0.672,100.024,audio_features,77KMttn3Lic7ZQKDlPqp8v,spotify:track:77KMttn3Lic7ZQKDlPqp8v,https://api.spotify.com/v1/tracks/77KMttn3Lic7ZQKDlPqp8v,https://api.spotify.com/v1/audio-analysis/77KMttn3Lic7ZQKDlPqp8v,172800,4
85,Post Malone Featuring DaBaby,Enemies,2019-10-01,rap-song,Post+Malone+Enemies,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,audio_features,0Xek5rqai2jcOWCYWJfVCF,spotify:track:0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/tracks/0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/audio-analysis/0Xek5rqai2jcOWCYWJfVCF,196760,4
86,Y2K & bbno$,Lalala,2019-10-01,rap-song,Y2K+Lalala,0.843,0.391,2,-7.899,1,0.0845,0.181,0.0,0.137,0.496,129.972,audio_features,51Fjme0JiitpyXKuyQiCDo,spotify:track:51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/audio-analysis/51Fjme0JiitpyXKuyQiCDo,160627,4
87,Post Malone Featuring Meek Mill & Lil Baby,On The Road,2019-10-01,rap-song,Post+Malone+On+The+Road,0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,audio_features,12Fkyg9lpmaz2zmKOfw2Y2,spotify:track:12Fkyg9lpmaz2zmKOfw2Y2,https://api.spotify.com/v1/tracks/12Fkyg9lpmaz2zmKOfw2Y2,https://api.spotify.com/v1/audio-analysis/12Fkyg9lpmaz2zmKOfw2Y2,218320,5
88,Post Malone Featuring Future & Halsey,Die For Me,2019-10-01,rap-song,Post+Malone+Die+For+Me,0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,audio_features,2C6WXnmZ66tHhHlnvwePiK,spotify:track:2C6WXnmZ66tHhHlnvwePiK,https://api.spotify.com/v1/tracks/2C6WXnmZ66tHhHlnvwePiK,https://api.spotify.com/v1/audio-analysis/2C6WXnmZ66tHhHlnvwePiK,245267,4
89,Post Malone,Saint-Tropez,2019-10-01,rap-song,Post+Malone+Saint-Tropez,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,audio_features,05mDaV9Vb3wrzjF6OPZnhq,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/tracks/05mDaV9Vb3wrzjF6OPZnhq,https://api.spotify.com/v1/audio-analysis/05mDaV9Vb3wrzjF6OPZnhq,150867,4
90,"Young Thug, J. Cole & Travis Scott",The London,2019-10-01,rap-song,"Young+Thug,+J.+Cole+The+London",0.518,0.895,4,-8.156,0,0.0556,0.51,0.862,0.102,0.211,195.998,audio_features,3qOjxdsOlighGnmxWcJcaa,spotify:track:3qOjxdsOlighGnmxWcJcaa,https://api.spotify.com/v1/tracks/3qOjxdsOlighGnmxWcJcaa,https://api.spotify.com/v1/audio-analysis/3qOjxdsOlighGnmxWcJcaa,196575,4
91,DaBaby,Suge,2019-09-01,rap-song,DaBaby+Suge,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320,4
92,Polo G Featuring Lil Tjay,Pop Out,2019-09-01,rap-song,Polo+G+Pop+Out,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,audio_features,6uFn47ACjqYkc0jADwEdj1,spotify:track:6uFn47ACjqYkc0jADwEdj1,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,166560,4
93,Lil Tjay,F.N,2019-09-01,rap-song,Lil+Tjay+F.N,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,audio_features,0RLLvYBopDwooCyvnTwgYu,spotify:track:0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/tracks/0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/audio-analysis/0RLLvYBopDwooCyvnTwgYu,224000,1
94,"YG, Tyga & Jon Z",Go Loko,2019-09-01,rap-song,"YG,+Tyga+Go+Loko",0.681,0.564,2,-11.586,1,0.0695,0.41,0.868,0.192,0.0452,202.941,audio_features,5jukuMvAxUpToUYIfY8FGa,spotify:track:5jukuMvAxUpToUYIfY8FGa,https://api.spotify.com/v1/tracks/5jukuMvAxUpToUYIfY8FGa,https://api.spotify.com/v1/audio-analysis/5jukuMvAxUpToUYIfY8FGa,298772,4
95,Cardi B,Press,2019-09-01,rap-song,Cardi+B+Press,0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.137,0.243,133.983,audio_features,6dPyzkyZwoj9LqjQXOFdVv,spotify:track:6dPyzkyZwoj9LqjQXOFdVv,https://api.spotify.com/v1/tracks/6dPyzkyZwoj9LqjQXOFdVv,https://api.spotify.com/v1/audio-analysis/6dPyzkyZwoj9LqjQXOFdVv,143792,4
96,Offset Featuring Cardi B,Clout,2019-09-01,rap-song,Offset+Clout,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,audio_features,59ywHNwwchG4nZJMLyxSzd,spotify:track:59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/tracks/59ywHNwwchG4nZJMLyxSzd,https://api.spotify.com/v1/audio-analysis/59ywHNwwchG4nZJMLyxSzd,205803,4
97,Young Thug Featuring Lil Baby,Bad Bad Bad,2019-09-01,rap-song,Young+Thug+Bad+Bad+Bad,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,audio_features,1GeNui6m825V8jP4uKiIaH,spotify:track:1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/tracks/1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/audio-analysis/1GeNui6m825V8jP4uKiIaH,149040,4
98,NLE Choppa,Shotta Flow,2019-09-01,rap-song,NLE+Choppa+Shotta+Flow,0.894,0.511,2,-4.768,1,0.42,0.0251,0.0,0.14,0.568,120.08,audio_features,67XyC1GdSkKb9sbRRkUDXS,spotify:track:67XyC1GdSkKb9sbRRkUDXS,https://api.spotify.com/v1/tracks/67XyC1GdSkKb9sbRRkUDXS,https://api.spotify.com/v1/audio-analysis/67XyC1GdSkKb9sbRRkUDXS,176632,4
99,City Girls,Act Up,2019-08-01,rap-song,City+Girls+Act+Up,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,audio_features,3A2yGHWIzmGEIolwonU69h,spotify:track:3A2yGHWIzmGEIolwonU69h,https://api.spotify.com/v1/tracks/3A2yGHWIzmGEIolwonU69h,https://api.spotify.com/v1/audio-analysis/3A2yGHWIzmGEIolwonU69h,158332,4
100,Post Malone,Wow.,2019-08-01,rap-song,Post+Malone+Wow.,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,audio_features,7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,149547,4
101,NAV Featuring Meek Mill,Tap,2019-08-01,rap-song,NAV+Tap,0.901,0.676,2,-7.033,1,0.251,0.0646,0.0,0.0863,0.452,85.018,audio_features,5rU6kDNXZLXIinFezpbWbO,spotify:track:5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/tracks/5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/audio-analysis/5rU6kDNXZLXIinFezpbWbO,148278,4
102,Meek Mill Featuring Ella Mai,24/7,2019-08-01,rap-song,Meek+Mill+24,0.657,0.711,0,-5.355,1,0.374,0.0135,0.0,0.221,0.368,86.957,audio_features,6irE4Fbjbry3czv7mTxVSB,spotify:track:6irE4Fbjbry3czv7mTxVSB,https://api.spotify.com/v1/tracks/6irE4Fbjbry3czv7mTxVSB,https://api.spotify.com/v1/audio-analysis/6irE4Fbjbry3czv7mTxVSB,221522,4
103,Lil Nas X & Cardi B Or Nas,Rodeo,2019-08-01,rap-song,Lil+Nas+X+Rodeo,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,audio_features,4ak7xjvBeBOcJGWFDX9w5n,spotify:track:4ak7xjvBeBOcJGWFDX9w5n,https://api.spotify.com/v1/tracks/4ak7xjvBeBOcJGWFDX9w5n,https://api.spotify.com/v1/audio-analysis/4ak7xjvBeBOcJGWFDX9w5n,158707,4
104,"Dreamville Featuring J. Cole, Lute & DaBaby",Under The Sun,2019-08-01,rap-song,Dreamville+Under+The+Sun,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,audio_features,6MF4tRr5lU8qok8IKaFOBE,spotify:track:6MF4tRr5lU8qok8IKaFOBE,https://api.spotify.com/v1/tracks/6MF4tRr5lU8qok8IKaFOBE,https://api.spotify.com/v1/audio-analysis/6MF4tRr5lU8qok8IKaFOBE,202040,4
105,YK Osiris,Worth It,2019-08-01,rap-song,YK+Osiris+Worth+It,0.749,0.535,5,-4.054,0,0.0638,0.517,0.0,0.0942,0.459,124.008,audio_features,0PQoUlzP7ILdcrzpajHXc0,spotify:track:0PQoUlzP7ILdcrzpajHXc0,https://api.spotify.com/v1/tracks/0PQoUlzP7ILdcrzpajHXc0,https://api.spotify.com/v1/audio-analysis/0PQoUlzP7ILdcrzpajHXc0,189253,5
106,Nicki Minaj,MEGATRON,2019-07-01,rap-song,Nicki+Minaj+MEGATRON,0.893,0.641,1,-3.051,1,0.272,0.128,8.06e-05,0.086,0.771,94.017,audio_features,1ZDmxwg7Lywlx68b7SsJjj,spotify:track:1ZDmxwg7Lywlx68b7SsJjj,https://api.spotify.com/v1/tracks/1ZDmxwg7Lywlx68b7SsJjj,https://api.spotify.com/v1/audio-analysis/1ZDmxwg7Lywlx68b7SsJjj,190747,4
107,J. Cole,Middle Child,2019-07-01,rap-song,J.+Cole+Middle+Child,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,audio_features,2JvzF1RMd7lE3KmFlsyZD8,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,213594,4
108,Mustard & Migos,Pure Water,2019-07-01,rap-song,Mustard+Pure+Water,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,audio_features,3j84U36KvLeXNDPv4t5pI8,spotify:track:3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/tracks/3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8,192471,4
109,Cardi B & Bruno Mars,Please Me,2019-07-01,rap-song,Cardi+B+Please+Me,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,audio_features,0PG9fbaaHFHfre2gUVo7AN,spotify:track:0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/tracks/0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/audio-analysis/0PG9fbaaHFHfre2gUVo7AN,200890,4
110,DJ Khaled Featuring Cardi B & 21 Savage,Wish Wish,2019-07-01,rap-song,DJ+Khaled+Wish+Wish,0.861,0.666,8,-5.18,0,0.343,0.00218,0.0,0.272,0.853,145.041,audio_features,1Hd2XLitkt1PYCWSbfF5qV,spotify:track:1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/tracks/1Hd2XLitkt1PYCWSbfF5qV,https://api.spotify.com/v1/audio-analysis/1Hd2XLitkt1PYCWSbfF5qV,202625,4
111,Lil Baby Featuring Future,Out The Mud,2019-07-01,rap-song,Lil+Baby+Out+The+Mud,0.746,0.497,1,-5.785,1,0.149,0.00944,8.6e-05,0.101,0.25,160.051,audio_features,2wZjsbwmWfNVslgV5afl1L,spotify:track:2wZjsbwmWfNVslgV5afl1L,https://api.spotify.com/v1/tracks/2wZjsbwmWfNVslgV5afl1L,https://api.spotify.com/v1/audio-analysis/2wZjsbwmWfNVslgV5afl1L,157816,4
112,DJ Khaled Featuring Nipsey Hussle & John Legend,Higher,2019-06-01,rap-song,DJ+Khaled+Higher,0.351,0.956,7,-1.996,1,0.245,0.0949,0.0,0.226,0.446,83.655,audio_features,6O10oTtZIZ4DkkUqyfCbrR,spotify:track:6O10oTtZIZ4DkkUqyfCbrR,https://api.spotify.com/v1/tracks/6O10oTtZIZ4DkkUqyfCbrR,https://api.spotify.com/v1/audio-analysis/6O10oTtZIZ4DkkUqyfCbrR,176875,4
113,A Boogie Wit da Hoodie,Look Back At It,2019-06-01,rap-song,A+Boogie+Wit+da+Hoodie+Look+Back+At+It,0.611,0.129,3,-14.973,0,0.0345,0.77,0.906,0.121,0.094,95.056,audio_features,5muYvptw0kruQpJZXcesV8,spotify:track:5muYvptw0kruQpJZXcesV8,https://api.spotify.com/v1/tracks/5muYvptw0kruQpJZXcesV8,https://api.spotify.com/v1/audio-analysis/5muYvptw0kruQpJZXcesV8,179100,4
114,Meek Mill Featuring Drake,Going Bad,2019-06-01,rap-song,Meek+Mill+Going+Bad,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4
115,Calboy,Envy Me,2019-06-01,rap-song,Calboy+Envy+Me,0.74,0.488,1,-7.664,0,0.27,0.234,0.0,0.241,0.584,149.042,audio_features,7rvyVWja33WG9R97oeJAjx,spotify:track:7rvyVWja33WG9R97oeJAjx,https://api.spotify.com/v1/tracks/7rvyVWja33WG9R97oeJAjx,https://api.spotify.com/v1/audio-analysis/7rvyVWja33WG9R97oeJAjx,120133,4
116,Blueface,Thotiana,2019-06-01,rap-song,Blueface+Thotiana,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,audio_features,3oh6SCCeLuXhFpEyepla6G,spotify:track:3oh6SCCeLuXhFpEyepla6G,https://api.spotify.com/v1/tracks/3oh6SCCeLuXhFpEyepla6G,https://api.spotify.com/v1/audio-analysis/3oh6SCCeLuXhFpEyepla6G,129264,4
117,"Tyler, The Creator",I Think,2019-06-01,rap-song,"Tyler,+The+Creator+I+Think",0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,audio_features,4f8Mh5wuWHOsfXtzjrJB3t,spotify:track:4f8Mh5wuWHOsfXtzjrJB3t,https://api.spotify.com/v1/tracks/4f8Mh5wuWHOsfXtzjrJB3t,https://api.spotify.com/v1/audio-analysis/4f8Mh5wuWHOsfXtzjrJB3t,212013,4
118,DJ Khaled Featuring Travis Scott & Post Malone,Celebrate,2019-06-01,rap-song,DJ+Khaled+Celebrate,0.362,0.714,9,-3.07,0,0.0835,0.269,0.0,0.21,0.309,67.4,audio_features,0b6UoVjUzFyZNpHI0aAhKt,spotify:track:0b6UoVjUzFyZNpHI0aAhKt,https://api.spotify.com/v1/tracks/0b6UoVjUzFyZNpHI0aAhKt,https://api.spotify.com/v1/audio-analysis/0b6UoVjUzFyZNpHI0aAhKt,206499,4
